Date,Product_ID,Store_ID,Units_Sold,Revenue,Promotion,Holiday
2022-03-04,P005,S02,73,119499.47,1,0
2022-03-04,P005,S03,60,100366.17,1,0
2022-03-04,P005,S04,26,57200.0,0,0
2022-03-04,P005,S05,54,94562.21,1,0
2022-03-04,P005,S06,26,57200.0,0,0
2022-03-05,P001,S01,49,198543.82,1,0
2022-03-05,P001,S02,25,112500.0,0,0
2022-03-05,P001,S03,28,126000.0,0,0
2022-03-05,P001,S04,22,99000.0,0,0
2022-03-05,P001,S05,24,108000.0,0,0
2022-03-05,P001,S06,32,126881.61,1,0
2022-03-05,P002,S01,69,82800.0,0,0
2022-03-05,P002,S02,73,87600.0,0,0
2022-03-05,P002,S03,54,64800.0,0,0
2022-03-05,P002,S04,57,68400.0,0,0
2022-03-05,P002,S05,54,64800.0,0,0
2022-03-05,P002,S06,55,66000.0,0,0
2022-03-05,P003,S01,453,135463.21,1,0
2022-03-05,P003,S02,354,123900.0,0,0
2022-03-05,P003,S03,325,94036.86,1,0
2022-03-05,P003,S04,374,121736.36,1,0
2022-03-05,P003,S05,184,64400.0,0,0
2022-03-05,P003,S06,153,53550.0,0,0
2022-03-05,P004,S01,14,119000.0,0,0
2022-03-05,P004,S02,13,110500.0,0,0
2022-03-05,P004,S03,19,151908.68,1,0
2022-03-05,P004,S04,11,93500.0,0,0
2022-03-05,P004,S05,8,68000.0,0,0
2022-03-05,P004,S06,7,59500.0,0,0
2022-03-05,P005,S01,40,88000.0,0,0
2022-03-05,P005,S02,42,92400.0,0,0
2022-03-05,P005,S03,65,131767.91,1,0
2022-03-05,P005,S04,39,85800.0,0,0
2022-03-05,P005,S05,40,88000.0,0,0
2022-03-05,P005,S06,35,77000.0,0,0
2022-03-06,P001,S01,30,135000.0,0,0
2022-03-06,P001,S02,27,121500.0,0,0
2022-03-06,P001,S03,24,108000.0,0,0
2022-03-06,P001,S04,23,103500.0,0,0
2022-03-06,P001,S05,46,186201.3,1,0
2022-03-06,P001,S06,18,81000.0,0,0
2022-03-06,P002,S01,83,99600.0,0,0
2022-03-06,P002,S02,132,123285.72,1,0
2022-03-06,P002,S03,75,90000.0,0,0
2022-03-06,P002,S04,92,95692.88,1,0
2022-03-06,P002,S05,45,54000.0,0,0
2022-03-06,P002,S06,54,64800.0,0,0
2022-03-06,P003,S01,294,102900.0,0,0
2022-03-06,P003,S02,277,96950.0,0,0
2022-03-06,P003,S03,159,55650.0,0,0
2022-03-06,P003,S04,183,64050.0,0,0
2022-03-06,P003,S05,353,109611.6,1,0
2022-03-06,P003,S06,205,71750.0,0,0
2022-03-06,P004,S01,18,153000.0,0,0
2022-03-06,P004,S02,15,100533.38,1,0
2022-03-06,P004,S03,10,85000.0,0,0
2022-03-06,P004,S04,12,102000.0,0,0
2022-03-06,P004,S05,8,68000.0,0,0
2022-03-06,P004,S06,11,84953.7,1,0
2022-03-06,P005,S01,54,118800.0,0,0
2022-03-06,P005,S02,77,147735.51,1,0
2022-03-06,P005,S03,35,77000.0,0,0
2022-03-06,P005,S04,62,120694.59,1,0
2022-03-06,P005,S05,44,96800.0,0,0
2022-03-06,P005,S06,30,66000.0,0,0
2022-03-07,P001,S01,24,81616.88,1,0
2022-03-07,P001,S02,22,99000.0,0,0
2022-03-07,P001,S03,23,103500.0,0,0
2022-03-07,P001,S04,19,85500.0,0,0
2022-03-07,P001,S05,22,99000.0,0,0
2022-03-07,P001,S06,37,118166.2,1,0
2022-03-07,P002,S01,64,76800.0,0,0
2022-03-07,P002,S02,57,68400.0,0,0
2022-03-07,P002,S03,52,62400.0,0,0
2022-03-07,P002,S04,83,76023.25,1,0
2022-03-07,P002,S05,59,70800.0,0,0
2022-03-07,P002,S06,42,50400.0,0,0
2022-03-07,P003,S01,261,91350.0,0,0
2022-03-07,P003,S02,242,84700.0,0,0
2022-03-07,P003,S03,209,73150.0,0,0
2022-03-07,P003,S04,220,77000.0,0,0
2022-03-07,P003,S05,288,75193.89,1,0
2022-03-07,P003,S06,154,53900.0,0,0
2022-03-07,P004,S01,12,102000.0,0,0
2022-03-07,P004,S02,10,85000.0,0,0
2022-03-07,P004,S03,10,85000.0,0,0
2022-03-07,P004,S04,12,79864.57,1,0
2022-03-07,P004,S05,11,85187.95,1,0
2022-03-07,P004,S06,10,85000.0,0,0
2022-03-07,P005,S01,36,79200.0,0,0
2022-03-07,P005,S02,36,79200.0,0,0
2022-03-07,P005,S03,41,90200.0,0,0
2022-03-07,P005,S04,27,59400.0,0,0
2022-03-07,P005,S05,54,93082.33,1,0
2022-03-07,P005,S06,32,70400.0,0,0
2022-03-08,P001,S01,27,121500.0,0,0
2022-03-08,P001,S02,27,121500.0,0,0
2022-03-08,P001,S03,32,112038.23,1,0
2022-03-08,P001,S04,19,85500.0,0,0
2022-03-08,P001,S05,23,103500.0,0,0
2022-03-08,P001,S06,19,85500.0,0,0
2022-03-08,P002,S01,96,95078.37,1,0
2022-03-08,P002,S02,73,87600.0,0,0
2022-03-08,P002,S03,57,68400.0,0,0
2022-03-08,P002,S04,55,66000.0,0,0
2022-03-08,P002,S05,94,83943.16,1,0
2022-03-08,P002,S06,42,50400.0,0,0
2022-03-08,P003,S01,437,111715.34,1,0
2022-03-08,P003,S02,293,102550.0,0,0
2022-03-08,P003,S03,244,85400.0,0,0
2022-03-08,P003,S04,188,65800.0,0,0
2022-03-08,P003,S05,198,69300.0,0,0
2022-03-08,P003,S06,185,64750.0,0,0
2022-03-08,P004,S01,11,93500.0,0,0
2022-03-08,P004,S02,10,85000.0,0,0
2022-03-08,P004,S03,10,85000.0,0,0
2022-03-08,P004,S04,9,76500.0,0,0
2022-03-08,P004,S05,9,76500.0,0,0
2022-03-08,P004,S06,13,101268.59,1,0
2022-03-08,P005,S01,42,92400.0,0,0
2022-03-08,P005,S02,38,83600.0,0,0
2022-03-08,P005,S03,32,70400.0,0,0
2022-03-08,P005,S04,32,70400.0,0,0
2022-03-08,P005,S05,35,77000.0,0,0
2022-03-08,P005,S06,45,73980.87,1,0
2022-03-09,P001,S01,21,94500.0,0,0
2022-03-09,P001,S02,24,108000.0,0,0
2022-03-09,P001,S03,18,81000.0,0,0
2022-03-09,P001,S04,22,99000.0,0,0
2022-03-09,P001,S05,18,81000.0,0,0
2022-03-09,P001,S06,20,71634.1,1,0
2022-03-09,P002,S01,58,69600.0,0,0
2022-03-09,P002,S02,60,72000.0,0,0
2022-03-09,P002,S03,46,55200.0,0,0
2022-03-09,P002,S04,40,48000.0,0,0
2022-03-09,P002,S05,62,74400.0,0,0
2022-03-09,P002,S06,43,51600.0,0,0
2022-03-09,P003,S01,263,92050.0,0,0
2022-03-09,P003,S02,235,82250.0,0,0
2022-03-09,P003,S03,211,73850.0,0,0
2022-03-09,P003,S04,161,56350.0,0,0
2022-03-09,P003,S05,317,96586.41,1,0
2022-03-09,P003,S06,188,65800.0,0,0
2022-03-09,P004,S01,11,93500.0,0,0
2022-03-09,P004,S02,12,102000.0,0,0
2022-03-09,P004,S03,14,107600.38,1,0
2022-03-09,P004,S04,16,123871.91,1,0
2022-03-09,P004,S05,9,76500.0,0,0
2022-03-09,P004,S06,8,68000.0,0,0
2022-03-09,P005,S01,37,81400.0,0,0
2022-03-09,P005,S02,41,90200.0,0,0
2022-03-09,P005,S03,65,119716.72,1,0
2022-03-09,P005,S04,46,72573.08,1,0
2022-03-09,P005,S05,38,83600.0,0,0
2022-03-09,P005,S06,23,50600.0,0,0
2022-03-10,P001,S01,27,121500.0,0,0
2022-03-10,P001,S02,24,108000.0,0,0
2022-03-10,P001,S03,16,72000.0,0,0
2022-03-10,P001,S04,23,103500.0,0,0
2022-03-10,P001,S05,19,85500.0,0,0
2022-03-10,P001,S06,16,72000.0,0,0
2022-03-10,P002,S01,62,74400.0,0,0
2022-03-10,P002,S02,65,78000.0,0,0
2022-03-10,P002,S03,83,89768.52,1,0
2022-03-10,P002,S04,71,72087.84,1,0
2022-03-10,P002,S05,101,101203.55,1,0
2022-03-10,P002,S06,47,56400.0,0,0
2022-03-10,P003,S01,349,111548.48,1,0
2022-03-10,P003,S02,222,77700.0,0,0
2022-03-10,P003,S03,235,82250.0,0,0
2022-03-10,P003,S04,209,73150.0,0,0
2022-03-10,P003,S05,180,63000.0,0,0
2022-03-10,P003,S06,192,67200.0,0,0
2022-03-10,P004,S01,12,83901.4,1,0
2022-03-10,P004,S02,13,110500.0,0,0
2022-03-10,P004,S03,7,59500.0,0,0
2022-03-10,P004,S04,8,68000.0,0,0
2022-03-10,P004,S05,16,114894.57,1,0
2022-03-10,P004,S06,8,68000.0,0,0
2022-03-10,P005,S01,62,128311.27,1,0
2022-03-10,P005,S02,71,144829.83,1,0
2022-03-10,P005,S03,37,81400.0,0,0
2022-03-10,P005,S04,30,66000.0,0,0
2022-03-10,P005,S05,35,77000.0,0,0
2022-03-10,P005,S06,34,74800.0,0,0
2022-03-11,P001,S01,24,108000.0,0,0
2022-03-11,P001,S02,40,139300.69,1,0
2022-03-11,P001,S03,19,85500.0,0,0
2022-03-11,P001,S04,39,165493.43,1,0
2022-03-11,P001,S05,20,90000.0,0,0
2022-03-11,P001,S06,31,107165.7,1,0
2022-03-11,P002,S01,65,78000.0,0,0
2022-03-11,P002,S02,60,72000.0,0,0
2022-03-11,P002,S03,97,86175.87,1,0
2022-03-11,P002,S04,36,43200.0,0,0
2022-03-11,P002,S05,61,73200.0,0,0
2022-03-11,P002,S06,44,52800.0,0,0
2022-03-11,P003,S01,234,81900.0,0,0
2022-03-11,P003,S02,273,95550.0,0,0
2022-03-11,P003,S03,205,71750.0,0,0
2022-03-11,P003,S04,189,66150.0,0,0
2022-03-11,P003,S05,163,57050.0,0,0
2022-03-11,P003,S06,314,81162.55,1,0
2022-03-11,P004,S01,18,118886.38,1,0
2022-03-11,P004,S02,11,93500.0,0,0
2022-03-11,P004,S03,10,85000.0,0,0
2022-03-11,P004,S04,7,59500.0,0,0
2022-03-11,P004,S05,17,106693.76,1,0
2022-03-11,P004,S06,8,68000.0,0,0
2022-03-11,P005,S01,29,63800.0,0,0
2022-03-11,P005,S02,43,94600.0,0,0
2022-03-11,P005,S03,41,90200.0,0,0
2022-03-11,P005,S04,33,72600.0,0,0
2022-03-11,P005,S05,33,72600.0,0,0
2022-03-11,P005,S06,29,63800.0,0,0
2022-03-12,P001,S01,32,144000.0,0,0
2022-03-12,P001,S02,38,141080.06,1,0
2022-03-12,P001,S03,30,135000.0,0,0
2022-03-12,P001,S04,35,124448.35,1,0
2022-03-12,P001,S05,44,145074.21,1,0
2022-03-12,P001,S06,19,85500.0,0,0
2022-03-12,P002,S01,66,79200.0,0,0
2022-03-12,P002,S02,70,84000.0,0,0
2022-03-12,P002,S03,102,107219.71,1,0
2022-03-12,P002,S04,82,82094.6,1,0
2022-03-12,P002,S05,59,70800.0,0,0
2022-03-12,P002,S06,78,68388.66,1,0
2022-03-12,P003,S01,423,104514.26,1,0
2022-03-12,P003,S02,481,133584.85,1,0
2022-03-12,P003,S03,401,112240.66,1,0
2022-03-12,P003,S04,188,65800.0,0,0
2022-03-12,P003,S05,266,93100.0,0,0
2022-03-12,P003,S06,371,106326.56,1,0
2022-03-12,P004,S01,11,93500.0,0,0
2022-03-12,P004,S02,12,102000.0,0,0
2022-03-12,P004,S03,13,110500.0,0,0
2022-03-12,P004,S04,11,93500.0,0,0
2022-03-12,P004,S05,14,86928.63,1,0
2022-03-12,P004,S06,15,104300.73,1,0
2022-03-12,P005,S01,48,105600.0,0,0
2022-03-12,P005,S02,82,153565.67,1,0
2022-03-12,P005,S03,71,132334.47,1,0
2022-03-12,P005,S04,82,130038.64,1,0
2022-03-12,P005,S05,42,92400.0,0,0
2022-03-12,P005,S06,25,55000.0,0,0
2022-03-13,P001,S01,31,139500.0,0,0
2022-03-13,P001,S02,37,151801.25,1,0
2022-03-13,P001,S03,26,117000.0,0,0
2022-03-13,P001,S04,42,166100.27,1,0
2022-03-13,P001,S05,32,112777.37,1,0
2022-03-13,P001,S06,20,90000.0,0,0
2022-03-13,P002,S01,85,102000.0,0,0
2022-03-13,P002,S02,59,70800.0,0,0
2022-03-13,P002,S03,51,61200.0,0,0
2022-03-13,P002,S04,54,64800.0,0,0
2022-03-13,P002,S05,63,75600.0,0,0
2022-03-13,P002,S06,84,94615.14,1,0
2022-03-13,P003,S01,355,124250.0,0,0
2022-03-13,P003,S02,242,84700.0,0,0
2022-03-13,P003,S03,248,86800.0,0,0
2022-03-13,P003,S04,370,101687.96,1,0
2022-03-13,P003,S05,222,77700.0,0,0
2022-03-13,P003,S06,237,82950.0,0,0
2022-03-13,P004,S01,16,114172.78,1,0
2022-03-13,P004,S02,13,110500.0,0,0
2022-03-13,P004,S03,18,123193.31,1,0
2022-03-13,P004,S04,11,93500.0,0,0
2022-03-13,P004,S05,19,129653.88,1,0
2022-03-13,P004,S06,10,85000.0,0,0
2022-03-13,P005,S01,43,94600.0,0,0
2022-03-13,P005,S02,54,118800.0,0,0
2022-03-13,P005,S03,74,115222.72,1,0
2022-03-13,P005,S04,67,131938.3,1,0
2022-03-13,P005,S05,38,83600.0,0,0
2022-03-13,P005,S06,32,70400.0,0,0
2022-03-14,P001,S01,22,99000.0,0,0
2022-03-14,P001,S02,30,135000.0,0,0
2022-03-14,P001,S03,20,90000.0,0,0
2022-03-14,P001,S04,21,94500.0,0,0
2022-03-14,P001,S05,19,85500.0,0,0
2022-03-14,P001,S06,24,87493.25,1,0
2022-03-14,P002,S01,74,88800.0,0,0
2022-03-14,P002,S02,62,74400.0,0,0
2022-03-14,P002,S03,58,69600.0,0,0
2022-03-14,P002,S04,47,56400.0,0,0
2022-03-14,P002,S05,45,54000.0,0,0
2022-03-14,P002,S06,39,46800.0,0,0
2022-03-14,P003,S01,245,85750.0,0,0
2022-03-14,P003,S02,230,80500.0,0,0
2022-03-14,P003,S03,269,94150.0,0,0
2022-03-14,P003,S04,187,65450.0,0,0
2022-03-14,P003,S05,237,82950.0,0,0
2022-03-14,P003,S06,278,80782.88,1,0
2022-03-14,P004,S01,12,72248.19,1,0
2022-03-14,P004,S02,12,102000.0,0,0
2022-03-14,P004,S03,11,93500.0,0,0
2022-03-14,P004,S04,9,76500.0,0,0
2022-03-14,P004,S05,15,117478.64,1,0
2022-03-14,P004,S06,14,91268.27,1,0
2022-03-14,P005,S01,45,99000.0,0,0
2022-03-14,P005,S02,63,106888.15,1,0
2022-03-14,P005,S03,44,96800.0,0,0
2022-03-14,P005,S04,61,113669.89,1,0
2022-03-14,P005,S05,33,72600.0,0,0
2022-03-14,P005,S06,27,59400.0,0,0
2022-03-15,P001,S01,38,123556.38,1,0
2022-03-15,P001,S02,26,117000.0,0,0
2022-03-15,P001,S03,22,99000.0,0,0
2022-03-15,P001,S04,20,90000.0,0,0
2022-03-15,P001,S05,35,121966.05,1,0
2022-03-15,P001,S06,15,67500.0,0,0
2022-03-15,P002,S01,62,74400.0,0,0
2022-03-15,P002,S02,92,102892.92,1,0
2022-03-15,P002,S03,53,63600.0,0,0
2022-03-15,P002,S04,45,54000.0,0,0
2022-03-15,P002,S05,46,55200.0,0,0
2022-03-15,P002,S06,42,50400.0,0,0
2022-03-15,P003,S01,254,88900.0,0,0
2022-03-15,P003,S02,262,91700.0,0,0
2022-03-15,P003,S03,256,89600.0,0,0
2022-03-15,P003,S04,212,74200.0,0,0
2022-03-15,P003,S05,190,66500.0,0,0
2022-03-15,P003,S06,295,86841.26,1,0
2022-03-15,P004,S01,19,134959.96,1,0
2022-03-15,P004,S02,9,76500.0,0,0
2022-03-15,P004,S03,10,85000.0,0,0
2022-03-15,P004,S04,9,76500.0,0,0
2022-03-15,P004,S05,9,76500.0,0,0
2022-03-15,P004,S06,8,68000.0,0,0
2022-03-15,P005,S01,40,88000.0,0,0
2022-03-15,P005,S02,47,103400.0,0,0
2022-03-15,P005,S03,32,70400.0,0,0
2022-03-15,P005,S04,31,68200.0,0,0
2022-03-15,P005,S05,37,81400.0,0,0
2022-03-15,P005,S06,29,63800.0,0,0
2022-03-16,P001,S01,17,76500.0,0,0
2022-03-16,P001,S02,21,94500.0,0,0
2022-03-16,P001,S03,20,90000.0,0,0
2022-03-16,P001,S04,30,113941.4,1,0
2022-03-16,P001,S05,33,130860.77,1,0
2022-03-16,P001,S06,17,76500.0,0,0
2022-03-16,P002,S01,71,85200.0,0,0
2022-03-16,P002,S02,50,60000.0,0,0
2022-03-16,P002,S03,66,79200.0,0,0
2022-03-16,P002,S04,48,57600.0,0,0
2022-03-16,P002,S05,66,73291.49,1,0
2022-03-16,P002,S06,42,50400.0,0,0
2022-03-16,P003,S01,394,121662.84,1,0
2022-03-16,P003,S02,245,85750.0,0,0
2022-03-16,P003,S03,233,81550.0,0,0
2022-03-16,P003,S04,223,78050.0,0,0
2022-03-16,P003,S05,198,69300.0,0,0
2022-03-16,P003,S06,203,71050.0,0,0
2022-03-16,P004,S01,12,102000.0,0,0
2022-03-16,P004,S02,9,76500.0,0,0
2022-03-16,P004,S03,11,93500.0,0,0
2022-03-16,P004,S04,8,68000.0,0,0
2022-03-16,P004,S05,11,93500.0,0,0
2022-03-16,P004,S06,12,80188.45,1,0
2022-03-16,P005,S01,41,90200.0,0,0
2022-03-16,P005,S02,51,112200.0,0,0
2022-03-16,P005,S03,37,81400.0,0,0
2022-03-16,P005,S04,30,66000.0,0,0
2022-03-16,P005,S05,33,72600.0,0,0
2022-03-16,P005,S06,30,66000.0,0,0
2022-03-17,P001,S01,26,117000.0,0,0
2022-03-17,P001,S02,25,112500.0,0,0
2022-03-17,P001,S03,31,122557.99,1,0
2022-03-17,P001,S04,28,103893.15,1,0
2022-03-17,P001,S05,16,72000.0,0,0
2022-03-17,P001,S06,16,72000.0,0,0
2022-03-17,P002,S01,73,87600.0,0,0
2022-03-17,P002,S02,67,80400.0,0,0
2022-03-17,P002,S03,72,86400.0,0,0
2022-03-17,P002,S04,44,52800.0,0,0
2022-03-17,P002,S05,56,67200.0,0,0
2022-03-17,P002,S06,43,51600.0,0,0
2022-03-17,P003,S01,201,70350.0,0,0
2022-03-17,P003,S02,233,81550.0,0,0
2022-03-17,P003,S03,270,94500.0,0,0
2022-03-17,P003,S04,162,56700.0,0,0
2022-03-17,P003,S05,162,56700.0,0,0
2022-03-17,P003,S06,208,72800.0,0,0
2022-03-17,P004,S01,19,144646.33,1,0
2022-03-17,P004,S02,16,118158.27,1,0
2022-03-17,P004,S03,9,76500.0,0,0
2022-03-17,P004,S04,8,68000.0,0,0
2022-03-17,P004,S05,11,93500.0,0,0
2022-03-17,P004,S06,7,59500.0,0,0
2022-03-17,P005,S01,49,107800.0,0,0
2022-03-17,P005,S02,65,112534.61,1,0
2022-03-17,P005,S03,32,70400.0,0,0
2022-03-17,P005,S04,25,55000.0,0,0
2022-03-17,P005,S05,39,85800.0,0,0
2022-03-17,P005,S06,50,98724.87,1,0
2022-03-18,P001,S01,57,184277.08,1,1
2022-03-18,P001,S02,38,171000.0,0,1
2022-03-18,P001,S03,27,121500.0,0,1
2022-03-18,P001,S04,34,153000.0,0,1
2022-03-18,P001,S05,26,117000.0,0,1
2022-03-18,P001,S06,23,103500.0,0,1
2022-03-18,P002,S01,89,106800.0,0,1
2022-03-18,P002,S02,133,125546.09,1,1
2022-03-18,P002,S03,77,92400.0,0,1
2022-03-18,P002,S04,64,76800.0,0,1
2022-03-18,P002,S05,125,132730.6,1,1
2022-03-18,P002,S06,123,104251.38,1,1
2022-03-18,P003,S01,346,121100.0,0,1
2022-03-18,P003,S02,330,115500.0,0,1
2022-03-18,P003,S03,321,112350.0,0,1
2022-03-18,P003,S04,300,105000.0,0,1
2022-03-18,P003,S05,286,100100.0,0,1
2022-03-18,P003,S06,232,81200.0,0,1
2022-03-18,P004,S01,19,161500.0,0,1
2022-03-18,P004,S02,21,141373.83,1,1
2022-03-18,P004,S03,12,102000.0,0,1
2022-03-18,P004,S04,10,85000.0,0,1
2022-03-18,P004,S05,20,137003.46,1,1
2022-03-18,P004,S06,18,123744.78,1,1
2022-03-18,P005,S01,63,138600.0,0,1
2022-03-18,P005,S02,54,118800.0,0,1
2022-03-18,P005,S03,58,127600.0,0,1
2022-03-18,P005,S04,85,140902.8,1,1
2022-03-18,P005,S05,47,103400.0,0,1
2022-03-18,P005,S06,43,94600.0,0,1
2022-03-19,P001,S01,29,130500.0,0,0
2022-03-19,P001,S02,44,181766.87,1,0
2022-03-19,P001,S03,23,103500.0,0,0
2022-03-19,P001,S04,23,103500.0,0,0
2022-03-19,P001,S05,16,72000.0,0,0
2022-03-19,P001,S06,20,90000.0,0,0
2022-03-19,P002,S01,62,74400.0,0,0
2022-03-19,P002,S02,114,129915.88,1,0
2022-03-19,P002,S03,101,85550.75,1,0
2022-03-19,P002,S04,61,73200.0,0,0
2022-03-19,P002,S05,63,75600.0,0,0
2022-03-19,P002,S06,32,38400.0,0,0
2022-03-19,P003,S01,565,163998.84,1,0
2022-03-19,P003,S02,415,115760.09,1,0
2022-03-19,P003,S03,491,153421.93,1,0
2022-03-19,P003,S04,358,113831.88,1,0
2022-03-19,P003,S05,379,101525.95,1,0
2022-03-19,P003,S06,188,65800.0,0,0
2022-03-19,P004,S01,17,128893.1,1,0
2022-03-19,P004,S02,14,119000.0,0,0
2022-03-19,P004,S03,10,85000.0,0,0
2022-03-19,P004,S04,15,109358.58,1,0
2022-03-19,P004,S05,13,94399.46,1,0
2022-03-19,P004,S06,14,95675.35,1,0
2022-03-19,P005,S01,76,158324.35,1,0
2022-03-19,P005,S02,82,154387.74,1,0
2022-03-19,P005,S03,36,79200.0,0,0
2022-03-19,P005,S04,34,74800.0,0,0
2022-03-19,P005,S05,54,97124.06,1,0
2022-03-19,P005,S06,29,63800.0,0,0
2022-03-20,P001,S01,49,156781.62,1,0
2022-03-20,P001,S02,24,108000.0,0,0
2022-03-20,P001,S03,33,148500.0,0,0
2022-03-20,P001,S04,39,158778.39,1,0
2022-03-20,P001,S05,21,94500.0,0,0
2022-03-20,P001,S06,19,85500.0,0,0
2022-03-20,P002,S01,60,72000.0,0,0
2022-03-20,P002,S02,109,113159.59,1,0
2022-03-20,P002,S03,62,74400.0,0,0
2022-03-20,P002,S04,75,71068.1,1,0
2022-03-20,P002,S05,96,105196.76,1,0
2022-03-20,P002,S06,46,55200.0,0,0
2022-03-20,P003,S01,285,99750.0,0,0
2022-03-20,P003,S02,255,89250.0,0,0
2022-03-20,P003,S03,293,102550.0,0,0
2022-03-20,P003,S04,261,91350.0,0,0
2022-03-20,P003,S05,459,134189.17,1,0
2022-03-20,P003,S06,316,92612.56,1,0
2022-03-20,P004,S01,22,157905.12,1,0
2022-03-20,P004,S02,9,76500.0,0,0
2022-03-20,P004,S03,12,102000.0,0,0
2022-03-20,P004,S04,12,102000.0,0,0
2022-03-20,P004,S05,12,102000.0,0,0
2022-03-20,P004,S06,8,68000.0,0,0
2022-03-20,P005,S01,37,81400.0,0,0
2022-03-20,P005,S02,56,123200.0,0,0
2022-03-20,P005,S03,40,88000.0,0,0
2022-03-20,P005,S04,52,91910.34,1,0
2022-03-20,P005,S05,43,94600.0,0,0
2022-03-20,P005,S06,32,70400.0,0,0
2022-03-21,P001,S01,25,112500.0,0,0
2022-03-21,P001,S02,23,103500.0,0,0
2022-03-21,P001,S03,24,108000.0,0,0
2022-03-21,P001,S04,18,81000.0,0,0
2022-03-21,P001,S05,22,99000.0,0,0
2022-03-21,P001,S06,17,76500.0,0,0
2022-03-21,P002,S01,58,69600.0,0,0
2022-03-21,P002,S02,61,73200.0,0,0
2022-03-21,P002,S03,59,70800.0,0,0
2022-03-21,P002,S04,49,58800.0,0,0
2022-03-21,P002,S05,56,67200.0,0,0
2022-03-21,P002,S06,81,68472.42,1,0
2022-03-21,P003,S01,266,93100.0,0,0
2022-03-21,P003,S02,384,106735.11,1,0
2022-03-21,P003,S03,190,66500.0,0,0
2022-03-21,P003,S04,221,77350.0,0,0
2022-03-21,P003,S05,232,81200.0,0,0
2022-03-21,P003,S06,167,58450.0,0,0
2022-03-21,P004,S01,19,126806.33,1,0
2022-03-21,P004,S02,18,133137.15,1,0
2022-03-21,P004,S03,12,102000.0,0,0
2022-03-21,P004,S04,18,131050.13,1,0
2022-03-21,P004,S05,9,76500.0,0,0
2022-03-21,P004,S06,8,68000.0,0,0
2022-03-21,P005,S01,44,96800.0,0,0
2022-03-21,P005,S02,39,85800.0,0,0
2022-03-21,P005,S03,66,109380.76,1,0
2022-03-21,P005,S04,37,81400.0,0,0
2022-03-21,P005,S05,33,72600.0,0,0
2022-03-21,P005,S06,34,74800.0,0,0
2022-03-22,P001,S01,44,144342.38,1,0
2022-03-22,P001,S02,22,99000.0,0,0
2022-03-22,P001,S03,35,137010.08,1,0
2022-03-22,P001,S04,21,94500.0,0,0
2022-03-22,P001,S05,23,103500.0,0,0
2022-03-22,P001,S06,17,76500.0,0,0
2022-03-22,P002,S01,53,63600.0,0,0
2022-03-22,P002,S02,58,69600.0,0,0
2022-03-22,P002,S03,93,80003.81,1,0
2022-03-22,P002,S04,43,51600.0,0,0
2022-03-22,P002,S05,84,86476.72,1,0
2022-03-22,P002,S06,45,54000.0,0,0
2022-03-22,P003,S01,208,72800.0,0,0
2022-03-22,P003,S02,191,66850.0,0,0
2022-03-22,P003,S03,237,82950.0,0,0
2022-03-22,P003,S04,177,61950.0,0,0
2022-03-22,P003,S05,208,72800.0,0,0
2022-03-22,P003,S06,169,59150.0,0,0
2022-03-22,P004,S01,10,85000.0,0,0
2022-03-22,P004,S02,9,76500.0,0,0
2022-03-22,P004,S03,11,93500.0,0,0
2022-03-22,P004,S04,10,85000.0,0,0
2022-03-22,P004,S05,10,85000.0,0,0
2022-03-22,P004,S06,9,76500.0,0,0
2022-03-22,P005,S01,46,101200.0,0,0
2022-03-22,P005,S02,40,88000.0,0,0
2022-03-22,P005,S03,38,83600.0,0,0
2022-03-22,P005,S04,33,72600.0,0,0
2022-03-22,P005,S05,56,107366.43,1,0
2022-03-22,P005,S06,29,63800.0,0,0
2022-03-23,P001,S01,38,160874.49,1,0
2022-03-23,P001,S02,25,112500.0,0,0
2022-03-23,P001,S03,22,99000.0,0,0
2022-03-23,P001,S04,18,81000.0,0,0
2022-03-23,P001,S05,22,99000.0,0,0
2022-03-23,P001,S06,25,104302.4,1,0
2022-03-23,P002,S01,55,66000.0,0,0
2022-03-23,P002,S02,54,64800.0,0,0
2022-03-23,P002,S03,54,64800.0,0,0
2022-03-23,P002,S04,86,73343.75,1,0
2022-03-23,P002,S05,52,62400.0,0,0
2022-03-23,P002,S06,51,61200.0,0,0
2022-03-23,P003,S01,252,88200.0,0,0
2022-03-23,P003,S02,389,121710.12,1,0
2022-03-23,P003,S03,293,91882.48,1,0
2022-03-23,P003,S04,193,67550.0,0,0
2022-03-23,P003,S05,207,72450.0,0,0
2022-03-23,P003,S06,189,66150.0,0,0
2022-03-23,P004,S01,11,93500.0,0,0
2022-03-23,P004,S02,9,76500.0,0,0
2022-03-23,P004,S03,11,93500.0,0,0
2022-03-23,P004,S04,15,102159.55,1,0
2022-03-23,P004,S05,9,76500.0,0,0
2022-03-23,P004,S06,9,76500.0,0,0
2022-03-23,P005,S01,48,92855.38,1,0
2022-03-23,P005,S02,33,72600.0,0,0
2022-03-23,P005,S03,56,98579.16,1,0
2022-03-23,P005,S04,29,63800.0,0,0
2022-03-23,P005,S05,53,110488.32,1,0
2022-03-23,P005,S06,55,104127.99,1,0
2022-03-24,P001,S01,29,130500.0,0,0
2022-03-24,P001,S02,25,112500.0,0,0
2022-03-24,P001,S03,24,108000.0,0,0
2022-03-24,P001,S04,21,94500.0,0,0
2022-03-24,P001,S05,22,99000.0,0,0
2022-03-24,P001,S06,22,99000.0,0,0
